image,bpp,psnr,ms_ssim
kodim01.png,1.0945860147476196,32.71670150756836,0.9880924224853516
kodim02.png,0.5027608275413513,34.73477554321289,0.9685229063034058
kodim03.png,0.37065404653549194,37.11215591430664,0.9845259189605713
kodim04.png,0.49957388639450073,35.14153289794922,0.9782049655914307
kodim05.png,1.07682204246521,32.9429931640625,0.9899396896362305
kodim06.png,0.7911058664321899,33.87698745727539,0.9831332564353943
kodim07.png,0.48250555992126465,36.67070770263672,0.9906641840934753
kodim08.png,1.1445859670639038,32.02768325805664,0.9894675612449646
kodim09.png,0.3834482431411743,36.66041946411133,0.9862966537475586
kodim10.png,0.42071181535720825,36.17311096191406,0.9840208888053894
kodim11.png,0.6907032132148743,34.06184387207031,0.9816898107528687
kodim12.png,0.4064945578575134,36.217037200927734,0.9777587652206421
kodim13.png,1.3691411018371582,30.08727264404297,0.9860163927078247
kodim14.png,0.8720341920852661,33.20851135253906,0.984114408493042
kodim15.png,0.471234530210495,35.17374801635742,0.9813514947891235
kodim16.png,0.5215112566947937,35.48936080932617,0.9822320342063904
kodim17.png,0.458405077457428,35.44728469848633,0.985140323638916
kodim18.png,0.8572802543640137,32.407379150390625,0.9817418456077576
kodim19.png,0.6241292357444763,34.601802825927734,0.9819263219833374
kodim20.png,0.43722084164619446,36.15659713745117,0.9874281883239746
kodim21.png,0.6834104061126709,34.15245819091797,0.9848994612693787
kodim22.png,0.6899266242980957,33.874183654785156,0.9766315817832947
kodim23.png,0.29892653226852417,37.2935905456543,0.9852489233016968
kodim24.png,0.8659061193466187,32.40520095825195,0.9864157438278198
